frame_index,state,goal_latent_mse,target_align_mse,target_grasp_mse,target_transfer_mse,target_release_mse,target_retreat_mse,wm_predicted_from_frame,wm_to_encoder_mse
0,align,2.0527639389038086,1.834284782409668,1.8515996932983398,1.77920663356781,1.806439757347107,1.7962144613265991,,
1,align,2.0306198596954346,1.7969430685043335,1.8148077726364136,1.7401031255722046,1.7679170370101929,1.7583324909210205,,
2,align,1.9498931169509888,1.6629111766815186,1.6823604106903076,1.6000852584838867,1.6300971508026123,1.6216695308685303,,
3,align,0.5273720026016235,0.3386669158935547,0.35285258293151855,0.29604798555374146,0.31316429376602173,0.3111568093299866,,
4,align,0.3951176106929779,0.24944226443767548,0.2697511315345764,0.18689684569835663,0.2104494273662567,0.21171784400939941,,
5,align,0.5719485878944397,0.39072173833847046,0.4131356179714203,0.3105772137641907,0.34439370036125183,0.34215304255485535,0,0.5241570472717285
6,align,0.49797531962394714,0.3601094186306,0.38037216663360596,0.292854905128479,0.3218557834625244,0.318175733089447,1,0.6582315564155579
7,align,0.2687913179397583,0.22334091365337372,0.23673316836357117,0.19097261130809784,0.20349663496017456,0.19870203733444214,2,0.8644139170646667
8,align,0.28487756848335266,0.21889953315258026,0.23133417963981628,0.19275997579097748,0.20218227803707123,0.1959572732448578,3,0.3096926212310791
9,align,0.25504162907600403,0.19341209530830383,0.20344281196594238,0.17656204104423523,0.18186955153942108,0.1758204698562622,4,0.3054368793964386
10,align,0.437945157289505,0.2684246301651001,0.2839011549949646,0.22961997985839844,0.24551665782928467,0.2383129596710205,5,0.32447630167007446
11,align,0.3285745680332184,0.17606791853904724,0.18662014603614807,0.15996047854423523,0.16549618542194366,0.1593046933412552,6,0.30360132455825806
12,align,0.27775701880455017,0.11487038433551788,0.12405721843242645,0.11015667766332626,0.10942700505256653,0.1038866639137268,7,0.313360333442688
13,align,0.26864978671073914,0.05856524035334587,0.06777819991111755,0.06306520849466324,0.055976055562496185,0.05123569071292877,8,0.2893580496311188
14,align,0.20483793318271637,0.021450188010931015,0.029610177502036095,0.04948511719703674,0.026318244636058807,0.02288251928985119,9,0.2882789373397827
15,align,0.19171185791492462,0.009802957996726036,0.016330262646079063,0.08017648011445999,0.02683078497648239,0.025773726403713226,10,0.33248797059059143
16,align,0.19684255123138428,0.0065948450937867165,0.012892216444015503,0.12623289227485657,0.0351727269589901,0.04096085950732231,11,0.28818202018737793
17,align,0.22221672534942627,0.0052546910010278225,0.012464409694075584,0.18407748639583588,0.05194865167140961,0.06966923177242279,12,0.2514728605747223
18,grasp,0.23621761798858643,0.00658942898735404,0.0051987553015351295,0.27362126111984253,0.09490002691745758,0.1256108433008194,13,0.22456885874271393
