frame_index,state,goal_latent_mse,target_align_mse,target_grasp_mse,target_transfer_mse,target_release_mse,target_retreat_mse,wm_predicted_from_frame,wm_to_encoder_mse
0,align,0.670677661895752,0.10133759677410126,0.10549112409353256,0.12116938084363937,0.10440099239349365,0.10112951695919037,,
1,align,0.6366478800773621,0.07964187115430832,0.08248798549175262,0.10828924179077148,0.08665803074836731,0.08432947099208832,,
2,align,0.6359134316444397,0.05277785658836365,0.05439496785402298,0.09469204396009445,0.06469299644231796,0.06421998888254166,,
3,align,0.6056051254272461,0.03932482749223709,0.04105164110660553,0.1035880595445633,0.05807393789291382,0.06165844202041626,,
4,align,0.6052134037017822,0.022999584674835205,0.02487228438258171,0.12010319530963898,0.05315599963068962,0.06283190846443176,,
5,align,0.5832734704017639,0.028427323326468468,0.02606995962560177,0.15737444162368774,0.07181163877248764,0.08804786205291748,0,0.23626412451267242
6,align,0.6096778512001038,0.01948818750679493,0.018309149891138077,0.1766735017299652,0.07178043574094772,0.09938376396894455,1,0.22610068321228027
7,align,0.6286575198173523,0.01943192258477211,0.011069323867559433,0.226791113615036,0.0946589931845665,0.13000927865505219,2,0.20803691446781158
8,align,0.6244194507598877,0.025255968794226646,0.011432832106947899,0.2726660668849945,0.12127260863780975,0.17206327617168427,3,0.20022110641002655
9,align,0.6371119618415833,0.038348034024238586,0.013033535331487656,0.307049959897995,0.15455374121665955,0.21788333356380463,4,0.1901566982269287
10,align,0.6368798017501831,0.0540396086871624,0.01898832991719246,0.3402681052684784,0.18549752235412598,0.256752610206604,5,0.16263927519321442
11,transfer,0.6388625502586365,0.06262371689081192,0.02362438105046749,0.33979424834251404,0.1946689784526825,0.2689865827560425,6,0.13029144704341888
12,transfer,0.6270371079444885,0.044127047061920166,0.019809557124972343,0.26352500915527344,0.14412730932235718,0.20671717822551727,7,0.0836591124534607
13,transfer,0.63571697473526,0.03168262541294098,0.019608471542596817,0.21557144820690155,0.11205842345952988,0.15690907835960388,8,0.11754704266786575
14,align,0.6336157917976379,0.01991700753569603,0.021948492154479027,0.14814360439777374,0.06782989948987961,0.09118437021970749,9,0.06075574830174446
15,align,0.6322044730186462,0.016923625022172928,0.01886029914021492,0.14768093824386597,0.06700938940048218,0.08699461072683334,10,0.049324169754981995
16,align,0.6269475817680359,0.014030521735548973,0.016318779438734055,0.14537082612514496,0.06327792257070541,0.08240275084972382,11,0.09562014788389206
17,align,0.6177847981452942,0.013325984589755535,0.015125557780265808,0.1506097912788391,0.06603594869375229,0.0892154723405838,12,0.15952999889850616
18,align,0.6501930356025696,0.011272752657532692,0.012359825894236565,0.15257251262664795,0.0653780922293663,0.09233444929122925,13,0.16039583086967468
19,grasp,0.6692541241645813,0.015845628455281258,0.006317738443613052,0.22416064143180847,0.10230820626020432,0.1418379545211792,14,0.20643983781337738
20,grasp,0.6686161160469055,0.02628875896334648,0.008165761828422546,0.287966787815094,0.14103811979293823,0.1967986673116684,15,0.14947552978992462
21,grasp,0.6764404773712158,0.03610849380493164,0.02011137828230858,0.22495675086975098,0.12462250888347626,0.17456817626953125,16,0.10022928565740585
22,transfer,0.6706225275993347,0.03178103640675545,0.018740598112344742,0.1891476958990097,0.10622160881757736,0.1456201672554016,17,0.0666685700416565
23,transfer,0.6127445697784424,0.05802394077181816,0.04872800037264824,0.12916423380374908,0.09380225837230682,0.12229475378990173,18,0.09220203012228012
24,transfer,0.5838084816932678,0.10113312304019928,0.07937557995319366,0.1859837770462036,0.1513582020998001,0.17916327714920044,19,0.07414928823709488
25,transfer,0.6820611953735352,0.10662167519330978,0.09276555478572845,0.15746912360191345,0.14011216163635254,0.15254566073417664,20,0.16277159750461578
26,transfer,0.769176185131073,0.10994558036327362,0.10957865417003632,0.12400063872337341,0.12314540147781372,0.11585360765457153,21,0.23221616446971893
27,transfer,0.8417263031005859,0.10968777537345886,0.11163818091154099,0.11295948922634125,0.11778666824102402,0.10356228798627853,22,0.3089641034603119
28,transfer,0.7913134098052979,0.07556696981191635,0.07405108213424683,0.08513441681861877,0.08601963520050049,0.07963351160287857,23,0.30671146512031555
29,transfer,0.8082633018493652,0.09958475083112717,0.09991408884525299,0.1042364165186882,0.10808929055929184,0.0969143733382225,24,0.3212187588214874
30,transfer,0.898683488368988,0.12248963117599487,0.1288164108991623,0.11640599370002747,0.1275094449520111,0.10042228549718857,25,0.2707538306713104
31,transfer,0.8036248683929443,0.0821133553981781,0.08624979108572006,0.07915189117193222,0.08610327541828156,0.06989873945713043,26,0.3741201162338257
32,transfer,0.7999434471130371,0.13215970993041992,0.13618376851081848,0.12896999716758728,0.13938438892364502,0.11582300066947937,27,0.4811491072177887
33,transfer,0.7845252156257629,0.1689814329147339,0.1708545982837677,0.16769880056381226,0.17754659056663513,0.15760169923305511,28,0.5821995735168457
34,transfer,0.8062151074409485,0.09456586837768555,0.09648919105529785,0.09168290346860886,0.09876596927642822,0.08643071353435516,29,0.587948739528656
35,transfer,0.7088751792907715,0.17062518000602722,0.16972899436950684,0.17272786796092987,0.1793866604566574,0.16852211952209473,30,0.6950006484985352
36,transfer,0.6316884756088257,0.20590874552726746,0.2061435878276825,0.20748870074748993,0.21542654931545258,0.20044860243797302,31,0.669137716293335
37,transfer,0.6586598753929138,0.2146908938884735,0.21810780465602875,0.21154221892356873,0.22279004752635956,0.1995709389448166,32,0.5098716616630554
38,transfer,0.8243291974067688,0.31670132279396057,0.3237418532371521,0.3100489675998688,0.3259793221950531,0.28766974806785583,33,0.4750549793243408
39,transfer,1.1502543687820435,0.4672340750694275,0.4825083613395691,0.45072826743125916,0.47241270542144775,0.4112273156642914,34,0.8250365257263184
40,transfer,1.3392537832260132,0.5741467475891113,0.5952829718589783,0.5483651161193848,0.5714361667633057,0.4992257058620453,35,0.8559086322784424
41,transfer,1.4580278396606445,0.611441969871521,0.6412140130996704,0.57068932056427,0.5947932004928589,0.5183330178260803,36,0.7108471989631653
42,transfer,1.3886947631835938,0.49001654982566833,0.5190257430076599,0.4505407512187958,0.47156667709350586,0.4042367935180664,37,0.5027248859405518
43,transfer,1.2656867504119873,0.4033134877681732,0.4295017719268799,0.36547228693962097,0.3830741345882416,0.33172574639320374,38,0.24807898700237274
44,transfer,0.9780879020690918,0.049015432596206665,0.0574263259768486,0.039140503853559494,0.04670066386461258,0.02665884792804718,39,0.45989179611206055
45,transfer,0.9900711178779602,0.05125942453742027,0.060763515532016754,0.03894496709108353,0.04485177993774414,0.0325511172413826,40,0.4170866012573242
46,retreat,0.9392110705375671,0.040833186358213425,0.04945304989814758,0.02922554314136505,0.03425735607743263,0.02457573264837265,41,0.4123547077178955
47,retreat,0.9661698341369629,0.05231357738375664,0.061913054436445236,0.040401097387075424,0.046963613480329514,0.03196711465716362,42,0.32046589255332947
48,retreat,1.0145516395568848,0.05930496007204056,0.06969448924064636,0.04757411777973175,0.05542219802737236,0.03542812168598175,43,0.27896377444267273
49,retreat,1.0635892152786255,0.06907510757446289,0.08020241558551788,0.05756319686770439,0.06662812829017639,0.04191943630576134,44,0.09231332689523697
50,retreat,1.0237410068511963,0.07320709526538849,0.08550620079040527,0.05981715768575668,0.06918906420469284,0.044108569622039795,45,0.06451699137687683
51,retreat,1.0213247537612915,0.08197879791259766,0.0947396382689476,0.06795018911361694,0.07873131334781647,0.04990890622138977,46,0.0750512182712555
52,retreat,0.987022340297699,0.07696560025215149,0.08938221633434296,0.06286391615867615,0.07352465391159058,0.045913275331258774,47,0.07856059819459915
53,retreat,0.9928631782531738,0.08271482586860657,0.09544577449560165,0.06824660301208496,0.0796746239066124,0.05012647062540054,48,0.09224741905927658
54,retreat,0.9728319048881531,0.09170787781476974,0.1051318570971489,0.07657032459974289,0.08878936618566513,0.057064201682806015,49,0.11694284528493881
