frame_index,state,goal_latent_mse,target_align_mse,target_grasp_mse,target_transfer_mse,target_release_mse,target_retreat_mse,wm_predicted_from_frame,wm_to_encoder_mse
0,align,1.4352222681045532,1.829665184020996,1.849380373954773,1.7694051265716553,1.799438714981079,1.7857435941696167,,
1,align,1.4174479246139526,1.8240764141082764,1.8438336849212646,1.7642569541931152,1.794337511062622,1.780165195465088,,
2,align,1.4118385314941406,1.8260881900787354,1.8457878828048706,1.7665011882781982,1.7963578701019287,1.7823398113250732,,
3,align,1.4150136709213257,1.8380918502807617,1.8576104640960693,1.7789825201034546,1.8084702491760254,1.7948884963989258,,
4,align,1.3884385824203491,1.8176406621932983,1.8373937606811523,1.7576560974121094,1.7873400449752808,1.7744596004486084,,
5,align,1.3611236810684204,1.7819042205810547,1.8019345998764038,1.7204498052597046,1.7504199743270874,1.7386596202850342,0,0.3086821138858795
6,align,1.1340759992599487,1.3578799962997437,1.3762564659118652,1.3001208305358887,1.327327013015747,1.3168885707855225,1,0.7603314518928528
7,align,1.1337237358093262,1.4238828420639038,1.4456422328948975,1.3530449867248535,1.388222098350525,1.375892162322998,2,0.6448093056678772
8,align,1.106415867805481,1.4156217575073242,1.438032865524292,1.343865156173706,1.3789269924163818,1.3677046298980713,3,0.5618464350700378
9,align,0.8607545495033264,0.5905486941337585,0.6047477722167969,0.543032169342041,0.5627518892288208,0.5593677163124084,4,1.0664392709732056
10,align,0.8333505988121033,0.5863544940948486,0.6055219173431396,0.512191891670227,0.5432707667350769,0.5422394275665283,5,0.8913013339042664
11,align,0.8573355674743652,0.5012494325637817,0.5205960273742676,0.42942774295806885,0.4577685296535492,0.45937833189964294,6,0.4497356414794922
12,align,0.796431839466095,0.5998261570930481,0.6233232617378235,0.5123060941696167,0.5487827658653259,0.5467777252197266,7,0.39160194993019104
13,align,0.9755825400352478,0.31031203269958496,0.327583909034729,0.25966155529022217,0.2767854630947113,0.2796187996864319,8,0.7335056662559509
14,align,1.0258017778396606,0.26042553782463074,0.27766677737236023,0.2221318930387497,0.23239600658416748,0.233852356672287,9,0.23105795681476593
15,align,1.0306748151779175,0.2557424008846283,0.27441540360450745,0.21755123138427734,0.22708463668823242,0.22847038507461548,10,0.21711480617523193
16,align,1.0125826597213745,0.21448329091072083,0.2314819097518921,0.18652769923210144,0.19212374091148376,0.1916215419769287,11,0.21044854819774628
17,align,1.1022732257843018,0.21285805106163025,0.22662410140037537,0.19894538819789886,0.19823209941387177,0.19983351230621338,12,0.2899686098098755
18,align,1.10331130027771,0.21262487769126892,0.22656098008155823,0.20300953090190887,0.19996492564678192,0.20243918895721436,13,0.22460277378559113
19,align,1.0993937253952026,0.21214136481285095,0.2253922075033188,0.20661592483520508,0.2021753489971161,0.20416414737701416,14,0.23568964004516602
20,align,1.0756093263626099,0.2092580795288086,0.22279080748558044,0.20273475348949432,0.19909565150737762,0.20017752051353455,15,0.2360670566558838
21,align,1.0269395112991333,0.2253543734550476,0.24163644015789032,0.20644502341747284,0.20794445276260376,0.2071710228919983,16,0.23910963535308838
22,align,0.9860899448394775,0.221563458442688,0.23888728022575378,0.1982921063899994,0.2021227329969406,0.199372336268425,17,0.2563007175922394
23,align,0.9711963534355164,0.24315977096557617,0.26098522543907166,0.21534328162670135,0.2213447540998459,0.21782147884368896,18,0.23836784064769745
24,align,0.900239884853363,0.2632327675819397,0.28331083059310913,0.22294442355632782,0.234533429145813,0.22933220863342285,19,0.2194407731294632
25,align,0.8965852856636047,0.2733442485332489,0.293131560087204,0.23075251281261444,0.24367043375968933,0.23902300000190735,20,0.20739489793777466
26,align,0.8589236736297607,0.24646930396556854,0.2664954662322998,0.20337073504924774,0.21683339774608612,0.2115267515182495,21,0.2015002965927124
27,align,0.8376681804656982,0.24147480726242065,0.2624235153198242,0.19624128937721252,0.21072158217430115,0.20451557636260986,22,0.20712237060070038
28,align,0.795945942401886,0.25581130385398865,0.27891048789024353,0.20213225483894348,0.2203080654144287,0.21304264664649963,23,0.21509049832820892
29,align,0.7513442039489746,0.3047553300857544,0.33049362897872925,0.23799821734428406,0.2620646357536316,0.25422203540802,24,0.2167154997587204
30,align,0.7347533702850342,0.3300566077232361,0.3569384515285492,0.2576906085014343,0.28460463881492615,0.27653634548187256,25,0.22456641495227814
31,align,0.7071488499641418,0.47294163703918457,0.50325608253479,0.3827816843986511,0.4187120795249939,0.4097629487514496,26,0.2980248034000397
32,align,0.7253177762031555,0.41523540019989014,0.44378647208213806,0.33256542682647705,0.36535224318504333,0.3579518795013428,27,0.24855788052082062
33,align,0.7975767254829407,0.2978498637676239,0.32223546504974365,0.23406414687633514,0.25747206807136536,0.25223785638809204,28,0.18040414154529572
34,align,0.9737299084663391,0.18590760231018066,0.2005845010280609,0.16513344645500183,0.16974590718746185,0.16668641567230225,29,0.1638631969690323
35,align,1.1294804811477661,0.17646896839141846,0.178645059466362,0.20770315825939178,0.19110187888145447,0.19223132729530334,30,0.2360691875219345
36,align,1.049086332321167,0.14530068635940552,0.14726237952709198,0.17956805229187012,0.16185900568962097,0.16397103667259216,31,0.27636826038360596
37,align,1.0592530965805054,0.12394186109304428,0.12656567990779877,0.15652957558631897,0.13879844546318054,0.1416616439819336,32,0.28530803322792053
38,align,1.0783494710922241,0.1069294810295105,0.10905315726995468,0.14448902010917664,0.12336061894893646,0.12922737002372742,33,0.2920292317867279
39,align,1.0590794086456299,0.11070810258388519,0.11263575404882431,0.15154501795768738,0.12894898653030396,0.13585074245929718,34,0.2325328141450882
40,align,0.9014214873313904,0.13664928078651428,0.148663729429245,0.1443348228931427,0.13664357364177704,0.13136379420757294,35,0.29190191626548767
41,align,0.8286305069923401,0.17945557832717896,0.19832569360733032,0.15336069464683533,0.1613844484090805,0.15023764967918396,36,0.30360209941864014
42,align,0.8696141242980957,0.18990060687065125,0.2071373462677002,0.1629696935415268,0.17182205617427826,0.16233211755752563,37,0.3288024365901947
43,align,0.9413345456123352,0.15748034417629242,0.17079907655715942,0.1483103632926941,0.14960257709026337,0.14026764035224915,38,0.31815770268440247
44,align,0.9742448329925537,0.1375141739845276,0.1497088372707367,0.13831889629364014,0.13443538546562195,0.1253570169210434,39,0.28220847249031067
45,align,0.9121943116188049,0.13260488212108612,0.14892596006393433,0.12181233614683151,0.12218914926052094,0.11189772933721542,40,0.24194566905498505
46,align,0.8860852122306824,0.13235847651958466,0.1510133594274521,0.10997607558965683,0.11534207314252853,0.10518495738506317,41,0.23681990802288055
47,align,0.8883867263793945,0.12688076496124268,0.14545705914497375,0.10396939516067505,0.10953885316848755,0.09968315064907074,42,0.24175024032592773
48,align,0.8976917862892151,0.12289904057979584,0.1411786675453186,0.1018611490726471,0.10640417039394379,0.09677660465240479,43,0.25253579020500183
49,align,0.8850693702697754,0.12612709403038025,0.14484742283821106,0.10355067253112793,0.10882537811994553,0.0985000729560852,44,0.2601478695869446
50,align,0.8900710940361023,0.13214829564094543,0.15048249065876007,0.10946779698133469,0.1150175929069519,0.1048087328672409,45,0.255566269159317
51,align,0.8903841972351074,0.1328868567943573,0.15089859068393707,0.11008962243795395,0.11587443202733994,0.10576701164245605,46,0.2608098089694977
52,align,0.9233151078224182,0.125259667634964,0.14148589968681335,0.10978679358959198,0.11234204471111298,0.102944016456604,47,0.266255259513855
53,align,0.884297788143158,0.13873575627803802,0.1571929007768631,0.11480627954006195,0.12105317413806915,0.11055978387594223,48,0.2730507552623749
54,align,0.8753618597984314,0.14414799213409424,0.16302037239074707,0.11508479714393616,0.12374725192785263,0.11415818333625793,49,0.2793821096420288
55,align,0.8699977993965149,0.149720698595047,0.1690094918012619,0.11933837831020355,0.12842978537082672,0.11939191073179245,50,0.2868669629096985
56,align,0.8674774169921875,0.1468120664358139,0.16578376293182373,0.11656755208969116,0.12564966082572937,0.11712320148944855,51,0.2865228056907654
57,align,0.8566320538520813,0.1546608805656433,0.17427322268486023,0.12176003307104111,0.13212713599205017,0.12324324250221252,52,0.2929111421108246
58,align,0.9074023365974426,0.15247392654418945,0.16919994354248047,0.13149353861808777,0.13682441413402557,0.12862898409366608,53,0.28804901242256165
59,align,0.9569875597953796,0.14587175846099854,0.15943561494350433,0.14054928719997406,0.13919803500175476,0.13075649738311768,54,0.26970359683036804
60,align,0.9939424395561218,0.15470540523529053,0.16672730445861816,0.1553586721420288,0.15130272507667542,0.14316082000732422,55,0.2584577798843384
61,align,0.987126350402832,0.14759868383407593,0.1600390374660492,0.14786671102046967,0.14376097917556763,0.13541054725646973,56,0.2509636878967285
62,align,0.9491429328918457,0.14129561185836792,0.1561185121536255,0.13294446468353271,0.1322677731513977,0.12349319458007812,57,0.24406647682189941
63,align,0.9627425074577332,0.1262272149324417,0.1405012011528015,0.12007170915603638,0.11839362978935242,0.11002989858388901,58,0.23402194678783417
64,align,0.9747872948646545,0.12210182845592499,0.13601887226104736,0.11764828860759735,0.11514431238174438,0.10686048865318298,59,0.25231802463531494
65,align,0.9697065949440002,0.11124598234891891,0.12582527101039886,0.10612201690673828,0.10362526774406433,0.09550110995769501,60,0.27291858196258545
66,align,0.9695301055908203,0.10027023404836655,0.1149870976805687,0.09624283015727997,0.0929674431681633,0.08498448133468628,61,0.28026512265205383
67,align,0.9581749439239502,0.09710948169231415,0.11262674629688263,0.09078889340162277,0.08836416900157928,0.080035500228405,62,0.27158740162849426
68,align,0.9828785061836243,0.09452256560325623,0.10836943238973618,0.09131747484207153,0.08803772926330566,0.07986384630203247,63,0.26652804017066956
69,align,0.9541304707527161,0.08836021274328232,0.10448616743087769,0.0784454271197319,0.07731074839830399,0.0693710669875145,64,0.275017648935318
70,align,0.9674742817878723,0.07951270043849945,0.09512864053249359,0.07137613743543625,0.06934662908315659,0.061783820390701294,65,0.26733386516571045
