frame_index,state,goal_latent_mse,target_align_mse,target_grasp_mse,target_transfer_mse,target_release_mse,target_retreat_mse,wm_predicted_from_frame,wm_to_encoder_mse
34,grasp,0.529836893081665,0.021589798852801323,0.008382092230021954,0.26171839237213135,0.12772899866104126,0.16427168250083923,29,0.08753525465726852
35,grasp,0.5054361820220947,0.02655121497809887,0.010563395917415619,0.25855058431625366,0.1335751712322235,0.173845574259758,30,0.08402099460363388
36,grasp,0.48933538794517517,0.03364279493689537,0.013533314689993858,0.24935835599899292,0.13816151022911072,0.17900562286376953,31,0.07449804991483688
37,grasp,0.472491592168808,0.04731164500117302,0.02184092067182064,0.24576926231384277,0.14898215234279633,0.19105744361877441,32,0.06421705335378647
38,transfer,0.44667577743530273,0.08099206537008286,0.04960585758090019,0.23512324690818787,0.1669091284275055,0.20757941901683807,33,0.06547463685274124
39,transfer,0.3989558219909668,0.09707342088222504,0.07426025718450546,0.1874309480190277,0.15046481788158417,0.17927175760269165,34,0.06990551948547363
40,transfer,0.39135169982910156,0.13173183798789978,0.10869594663381577,0.20335736870765686,0.17821267247200012,0.19907355308532715,35,0.1377028077840805
41,transfer,0.310703843832016,0.11557279527187347,0.10571382939815521,0.14642319083213806,0.13889557123184204,0.14385370910167694,36,0.2473910003900528
42,transfer,0.24909843504428864,0.08011455833911896,0.07555066794157028,0.0974159836769104,0.09496448934078217,0.0941435918211937,37,0.2809278964996338
43,transfer,0.2637747824192047,0.07915984094142914,0.07338666915893555,0.09722946584224701,0.09421217441558838,0.09507724642753601,38,0.30457958579063416
44,transfer,0.28790566325187683,0.07748892903327942,0.06906996667385101,0.1013391837477684,0.09568846225738525,0.10097189992666245,39,0.2849411070346832
45,transfer,0.25286510586738586,0.07335078716278076,0.06799964606761932,0.08874641358852386,0.0870140939950943,0.08715572953224182,40,0.2384987622499466
46,transfer,0.17241807281970978,0.08255406469106674,0.0834432989358902,0.08643870800733566,0.09217295050621033,0.07646500319242477,41,0.2312128096818924
47,transfer,0.1518099159002304,0.08221372216939926,0.08369560539722443,0.08389855921268463,0.09089862555265427,0.07414072006940842,42,0.2914399802684784
48,transfer,0.16622309386730194,0.12213020771741867,0.12433266639709473,0.12235675752162933,0.1314276158809662,0.11067703366279602,43,0.39933666586875916
49,transfer,0.18380407989025116,0.1201489195227623,0.12170401215553284,0.12087954580783844,0.12933653593063354,0.11098107695579529,44,0.4790177047252655
50,transfer,0.2789522111415863,0.11759176850318909,0.11415096372365952,0.12381141632795334,0.12596780061721802,0.12486247718334198,45,0.5305044651031494
51,transfer,0.3342447280883789,0.14600227773189545,0.14337539672851562,0.14998045563697815,0.1538562774658203,0.1504276692867279,46,0.5643378496170044
52,transfer,0.35220906138420105,0.1443118155002594,0.14210811257362366,0.14851897954940796,0.1524922251701355,0.14787441492080688,47,0.5270311832427979
53,transfer,0.3908400237560272,0.2005068063735962,0.1993849277496338,0.20356248319149017,0.21025130152702332,0.1989908665418625,48,0.4755680561065674
54,transfer,0.35987916588783264,0.2531448304653168,0.2571451663970947,0.2492041289806366,0.2632543742656708,0.232638418674469,49,0.5172244310379028
55,transfer,0.35810017585754395,0.2824418544769287,0.2909729480743408,0.27211475372314453,0.28843551874160767,0.24962936341762543,50,0.6784349083900452
