frame_index,state,goal_latent_mse,target_align_mse,target_grasp_mse,target_transfer_mse,target_release_mse,target_retreat_mse,wm_predicted_from_frame,wm_to_encoder_mse
0,align,1.3306447267532349,1.5406255722045898,1.5610337257385254,1.4726918935775757,1.50823974609375,1.4935863018035889,,
1,align,1.2681331634521484,1.478653907775879,1.5001862049102783,1.4069494009017944,1.44415283203125,1.429557204246521,,
2,align,1.2870972156524658,1.5241012573242188,1.546051025390625,1.451472282409668,1.4892373085021973,1.4754685163497925,,
3,align,1.2534478902816772,1.4941885471343994,1.5167487859725952,1.4202795028686523,1.4582737684249878,1.4450788497924805,,
4,align,0.9443268775939941,1.1009235382080078,1.125673770904541,1.0223147869110107,1.0618095397949219,1.048893690109253,,
5,align,0.7339490056037903,0.700061559677124,0.7241963744163513,0.6247169971466064,0.6611325144767761,0.6513442993164062,0,0.28406134247779846
6,align,0.6700758337974548,0.19832181930541992,0.21258728206157684,0.16753362119197845,0.18040978908538818,0.1746385395526886,1,0.8844187259674072
7,align,0.6311400532722473,0.16620956361293793,0.1846189945936203,0.13034462928771973,0.14335297048091888,0.13584032654762268,2,0.8886232376098633
8,align,0.6357432007789612,0.1346321702003479,0.15360157191753387,0.10325582325458527,0.11344638466835022,0.10538678616285324,3,0.8038504719734192
9,align,0.657878577709198,0.1020808219909668,0.11941507458686829,0.07825832813978195,0.08462224900722504,0.07696481794118881,4,0.5461029410362244
10,align,0.6600973010063171,0.09662000834941864,0.1155758947134018,0.07445292919874191,0.07896029204130173,0.0704122930765152,5,0.41398945450782776
11,align,0.7290162444114685,0.03699430823326111,0.0492619052529335,0.04647979140281677,0.034848883748054504,0.029279343783855438,6,0.3490818738937378
12,align,0.7539359927177429,0.018423855304718018,0.02931850403547287,0.05786626785993576,0.02677798829972744,0.02538200467824936,7,0.3301304578781128
13,align,0.8299909234046936,0.009605001658201218,0.012349622324109077,0.10508699715137482,0.043071553111076355,0.04906002804636955,8,0.3246171772480011
14,align,0.8314486145973206,0.009189891628921032,0.010586261749267578,0.13892631232738495,0.05527510866522789,0.07048366963863373,9,0.32050153613090515
15,align,0.8113119006156921,0.009450539946556091,0.008482035249471664,0.15565621852874756,0.0646616667509079,0.08800557255744934,10,0.3057382106781006
16,align,0.8311616778373718,0.01111642550677061,0.0057016341015696526,0.17191636562347412,0.07556840777397156,0.10436278581619263,11,0.2597629427909851
17,align,0.8601335883140564,0.028583288192749023,0.008800821378827095,0.22199003398418427,0.11729937046766281,0.15847811102867126,12,0.1815819889307022
18,transfer,0.8503737449645996,0.054766904562711716,0.024209674447774887,0.23624256253242493,0.1465659737586975,0.1934770792722702,13,0.14110927283763885
19,transfer,0.728108823299408,0.07538137584924698,0.05078788846731186,0.18342088162899017,0.1338302344083786,0.17082379758358002,14,0.09777333587408066
20,transfer,0.7051880955696106,0.07881955802440643,0.05939079076051712,0.16029749810695648,0.12583564221858978,0.1509484350681305,15,0.09664665907621384
21,transfer,0.5767109990119934,0.06228858232498169,0.05516929179430008,0.10393615067005157,0.08842453360557556,0.09593723714351654,16,0.11165410280227661
22,transfer,0.49685361981391907,0.06401818990707397,0.06428548693656921,0.08636321872472763,0.07924825698137283,0.07655283808708191,17,0.16712616384029388
23,transfer,0.4633465111255646,0.09549693763256073,0.09916816651821136,0.10428790748119354,0.1041954979300499,0.09425073117017746,18,0.2633569836616516
24,transfer,0.45284339785575867,0.09358268231153488,0.09749295562505722,0.10051962733268738,0.10068181157112122,0.09142198413610458,19,0.2485864758491516
25,transfer,0.44407734274864197,0.07309329509735107,0.07666707038879395,0.08158907294273376,0.08039018511772156,0.0729510635137558,20,0.24847309291362762
26,transfer,0.37091878056526184,0.10313509404659271,0.1120995506644249,0.09904485940933228,0.10267764329910278,0.08920057862997055,21,0.26061272621154785
27,transfer,0.3984696865081787,0.11274763196706772,0.12181844562292099,0.1088058352470398,0.11211101710796356,0.09894391894340515,22,0.3533536493778229
28,transfer,0.35779985785484314,0.14619728922843933,0.15790854394435883,0.13453587889671326,0.14173299074172974,0.12396864593029022,23,0.3828938901424408
29,transfer,0.4024707078933716,0.15943339467048645,0.17128406465053558,0.1479063183069229,0.15405498445034027,0.138578400015831,24,0.43279576301574707
30,transfer,0.4028463363647461,0.15724103152751923,0.1697472780942917,0.14437732100486755,0.15068213641643524,0.13601559400558472,25,0.44413408637046814
31,transfer,0.42723479866981506,0.1422370970249176,0.15340875089168549,0.1333659589290619,0.13757893443107605,0.12563376128673553,26,0.4613916575908661
32,transfer,0.3990524113178253,0.14538170397281647,0.15739506483078003,0.13394509255886078,0.13966631889343262,0.12579718232154846,27,0.32207611203193665
33,transfer,0.40463054180145264,0.14805901050567627,0.15985894203186035,0.13701468706130981,0.1426880806684494,0.12871035933494568,28,0.25641632080078125
34,transfer,0.40637335181236267,0.14532801508903503,0.1569974422454834,0.13495147228240967,0.14043468236923218,0.12639662623405457,29,0.15656109154224396
35,transfer,0.42516186833381653,0.14415298402309418,0.15513163805007935,0.1358058899641037,0.14025884866714478,0.12754791975021362,30,0.12435006350278854
36,transfer,0.37226101756095886,0.15838538110256195,0.17169329524040222,0.14366251230239868,0.1516154706478119,0.13423413038253784,31,0.09664406627416611
37,transfer,0.37964773178100586,0.17402008175849915,0.18800005316734314,0.15732693672180176,0.1662592738866806,0.14779263734817505,32,0.1141008734703064
38,transfer,0.36885175108909607,0.18555939197540283,0.2004687786102295,0.16598066687583923,0.17636774480342865,0.15661931037902832,33,0.13718484342098236
39,transfer,0.3585132658481598,0.2035205066204071,0.21976396441459656,0.1800912320613861,0.1924475133419037,0.1706794798374176,34,0.16755039989948273
40,transfer,0.3433373272418976,0.22659723460674286,0.24473319947719574,0.19792257249355316,0.21311616897583008,0.18813574314117432,35,0.20493189990520477
41,transfer,0.339300274848938,0.2652231752872467,0.28530341386795044,0.22969231009483337,0.24793116748332977,0.2206818163394928,36,0.2541235387325287
42,transfer,0.34713590145111084,0.24922887980937958,0.26811641454696655,0.21735545992851257,0.23413431644439697,0.20825442671775818,37,0.3168329894542694
43,transfer,0.390921026468277,0.20004795491695404,0.2145983874797821,0.18098068237304688,0.19193369150161743,0.17196166515350342,38,0.376341849565506
44,transfer,0.3764742314815521,0.17261525988578796,0.18580958247184753,0.15736371278762817,0.16625568270683289,0.1489173173904419,39,0.40119144320487976
45,transfer,0.36831796169281006,0.17578980326652527,0.1890733242034912,0.16009771823883057,0.16906815767288208,0.15176336467266083,40,0.41268348693847656
46,transfer,0.37127676606178284,0.18655145168304443,0.20019839704036713,0.1692415475845337,0.17857258021831512,0.1614234447479248,41,0.3982522487640381
47,transfer,0.3771558701992035,0.18671968579292297,0.20054298639297485,0.1685977280139923,0.17780762910842896,0.16168753802776337,42,0.29433730244636536
48,transfer,0.35255756974220276,0.1941443383693695,0.20910875499248505,0.17235037684440613,0.18315128982067108,0.1655428558588028,43,0.20843790471553802
49,transfer,0.36128827929496765,0.1796303689479828,0.19339828193187714,0.16115126013755798,0.1705324351787567,0.15438148379325867,44,0.16519416868686676
50,transfer,0.4001487195491791,0.1591484397649765,0.17043177783489227,0.14802460372447968,0.15389685332775116,0.14179769158363342,45,0.11579608172178268
51,transfer,0.3737219274044037,0.1656244397163391,0.1777147501707077,0.15240459144115448,0.15949168801307678,0.14551472663879395,46,0.0867706909775734
52,transfer,0.3652174472808838,0.17391657829284668,0.1870594024658203,0.15792030096054077,0.1661319136619568,0.15105155110359192,47,0.07486667484045029
53,transfer,0.3431159257888794,0.20076262950897217,0.21618124842643738,0.1776789277791977,0.18906597793102264,0.1709090918302536,48,0.07653682678937912
54,transfer,0.32346290349960327,0.23232436180114746,0.25010454654693604,0.20131181180477142,0.21620330214500427,0.1949477642774582,49,0.09055044502019882
55,transfer,0.2787010669708252,0.2911861836910248,0.31298863887786865,0.2472352236509323,0.26851361989974976,0.24001465737819672,50,0.19140450656414032
56,transfer,0.3083820641040802,0.23789142072200775,0.2567927837371826,0.20265352725982666,0.2189684510231018,0.1972089260816574,51,0.19407503306865692
57,transfer,0.4189041554927826,0.15703080594539642,0.16753125190734863,0.1476231962442398,0.1529112458229065,0.14134542644023895,52,0.20837070047855377
58,transfer,0.4126001298427582,0.12855136394500732,0.13746051490306854,0.12326173484325409,0.1268823742866516,0.11724475026130676,53,0.1364438533782959
